Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_Volume
2009-11-09,2668.86,2693.38,2663.15,2693.38,281409696
2009-11-10,2725.04,2726.9,2697.89,2707.61,307017600
2009-11-11,2718.01,2740.43,2708.41,2740.43,285863808
2009-11-12,2743.45,2745.33,2710.55,2726.24,334481408
2009-11-13,2707.76,2728.41,2704.93,2727.23,274493408
2009-11-16,2735.73,2785.13,2735.73,2783.85,291840992
2009-11-17,2785.94,2785.94,2764.49,2764.95,236125104
2009-11-18,2773.67,2777.58,2745.04,2745.04,242747104
2009-11-19,2756.07,2785.61,2753.47,2758.79,363068608
2009-11-20,2749.69,2773.76,2749.69,2761.54,287714912
2009-11-23,2769.34,2797.88,2768.87,2797.88,229392608
2009-11-24,2792.68,2803.85,2779.98,2779.98,360703104
2009-11-25,2790.24,2796.23,2778.36,2792.84,319692608
2009-11-26,2795.08,2802.78,2762.22,2762.22,252314208
2009-11-30,2751.46,2757.64,2729.43,2732.12,496851488
2009-12-01,2750.35,2770.95,2743.36,2770.95,272727296
2009-12-02,2784.21,2797.08,2782.85,2796.34,279347904
2009-12-03,2803.55,2808.18,2793.21,2808.18,283061408
2009-12-04,2797.28,2806.73,2789.11,2791.01,234485296
2009-12-07,2792.57,2802.54,2792.17,2796.99,208059808
2009-12-08,2802.69,2807.15,2794.78,2805.5,194122496
2009-12-09,2787.18,2808.38,2784.64,2797.21,247763504
2009-12-10,2806.11,2806.54,2769.29,2781.86,205766208
2009-12-11,2783.78,2802.84,2783.78,2800.75,216525792
2009-12-14,2804.74,2812.14,2783.2,2799.54,205446000
2009-12-15,2808.65,2812.19,2798.7,2798.7,149191104
2009-12-16,2798.89,2813.93,2792.39,2813.93,314931904
2009-12-17,2821.57,2827.91,2807.4,2813.27,324397792
2009-12-18,2789.29,2807.15,2784.47,2802.59,237651504
2009-12-21,2805.37,2809.76,2786.81,2786.81,165807200
2009-12-22,2806.27,2826.59,2806.27,2823.82,172997904
2009-12-23,2834.95,2844.97,2832.32,2841.56,147368096
2009-12-24,2838.81,2844.2,2833.31,2837.7,53373700
2009-12-28,2845.16,2858.99,2844.12,2855.68,212649792
2009-12-29,2860.79,2869.76,2855.83,2869.76,262694208
2009-12-30,2867.24,2882.97,2863.38,2879.76,227739008
2009-12-31,2863.46,2897.62,2863.46,2897.62,322102112
2010-01-04,2891.35,2896.68,2886.43,2894.55,313779488
2010-01-05,2915.36,2923.91,2907.71,2920.28,521343808
2010-01-06,2926.86,2937.98,2919.74,2930.5,476753408
2010-01-07,2936.69,2945.06,2901.24,2913.25,633281408
2010-01-08,2924.6,2932.72,2909.41,2922.77,341893696
2010-01-11,2933.51,2947.08,2928.74,2933.54,504108704
2010-01-12,2937.62,2943.06,2915.79,2916.11,492100800
2010-01-13,2906.2,2909.23,2883.76,2888.38,353631008
2010-01-14,2902.66,2925.33,2902.66,2909.52,327507392
2010-01-15,2919.02,2921.42,2906.29,2908.42,254181792
2010-01-18,2898.6,2918.99,2897.49,2912.02,349192096
2010-01-19,2917.37,2926.27,2906.14,2912.93,393785408
2010-01-20,2931.41,2935.84,2893.13,2893.13,315089504
2010-01-21,2888.36,2890.68,2850.98,2850.98,429999392
2010-01-22,2806.82,2823.19,2791.57,2819.71,702440512
2010-01-25,2789.7,2817.05,2789.06,2811.71,322998592
2010-01-26,2808.95,2822.09,2740.33,2740.34,675066688
2010-01-27,2741.26,2763.38,2706.26,2706.26,624845504
2010-01-28,2717.92,2763.36,2717.92,2757.68,457663296
2010-01-29,2736.55,2756.15,2719.48,2745.35,490841888
2010-02-01,2742.23,2745.54,2724.04,2736.17,324449888
2010-02-02,2762.46,2767.43,2720.87,2720.87,357686496
2010-02-03,2737.4,2772.3,2736.18,2764.84,361420000
2010-02-04,2761.15,2765.77,2741.71,2744.98,235903104
2010-02-05,2694.25,2711.04,2680.14,2683.56,567477888
2010-02-08,2690.25,2700.85,2665.97,2693.62,487387712
2010-02-09,2679.88,2745.02,2675.29,2745.02,338879200
2010-02-10,2752.16,2755.74,2728.39,2734.4,232711504
2010-02-11,2746.2,2754.3,2736.27,2753.63,302865696
2010-02-12,2757.98,2766.42,2745.01,2758.91,347425408
2010-02-17,2793.25,2797,2779.48,2794.06,509665216
2010-02-18,2788.76,2790.25,2759.07,2769.19,543032320
2010-02-19,2772.03,2772.03,2727.79,2757.15,565512000
2010-02-22,2772.21,2775.71,2757.46,2757.46,372289888
2010-02-23,2750.61,2782.55,2737.64,2782.55,331398400
2010-02-24,2749.43,2769.59,2748.23,2762.14,283543200
2010-02-25,2774.09,2774.09,2743.03,2749.15,299965088
2010-02-26,2756.28,2756.71,2738.71,2750.86,464171712
2010-03-01,2762.98,2780.87,2749.74,2774.06,344076288
2010-03-02,2782.3,2787.89,2771.7,2772.2,401936096
2010-03-03,2776.71,2786.5,2767.64,2782.79,266091808
2010-03-04,2788.3,2792.64,2761.47,2768.7,364589696
2010-03-05,2787.25,2791.26,2779.16,2790.29,426049312
2010-03-08,2821.16,2837.44,2820.51,2834.57,375392800
2010-03-09,2840.95,2843.24,2831.39,2839.54,242899392
2010-03-10,2847.55,2862.29,2847.3,2862.29,381101504
2010-03-11,2873.98,2875.21,2854.59,2873.91,348546112
2010-03-12,2880.78,2885.89,2870.52,2881.37,251207808
2010-03-15,2894.4,2898.28,2872.32,2874.33,233811696
2010-03-16,2880.57,2896.43,2875.69,2896.43,236095296
2010-03-17,2906.92,2922.47,2896.57,2919.3,336089696
2010-03-18,2918.18,2925.41,2907.04,2913.94,296345888
2010-03-19,2924.37,2932.19,2915.7,2915.7,224635008
2010-03-22,2907.23,2909.6,2889.18,2889.18,224813408
2010-03-23,2905.48,2911.42,2893.87,2905.66,199732096
2010-03-24,2917.57,2917.93,2886.36,2886.37,401065888
2010-03-25,2890.72,2897.48,2878.68,2888.37,300081504
2010-03-26,2890.08,2907.9,2884.24,2906.28,181607504
2010-03-29,2908.4,2929.14,2908.4,2929.14,215880608
2010-03-30,2929.14,2937.8,2926.2,2933.39,256496704
2010-03-31,2907.97,2923.48,2887.46,2887.47,417010304
2010-04-01,2898.76,2946.28,2898.21,2943.02,289859488
2010-04-05,2955.78,2968.38,2950.43,2968.38,246732400
2010-04-06,2974.69,2979.38,2963.55,2975.51,230767296
2010-04-07,2979.21,2996.27,2976.11,2988.11,317109312
2010-04-08,2970.25,2971.7,2954.06,2963.19,238602208
2010-04-09,2964.51,2974.02,2961.94,2971.97,195665296
2010-04-12,2983.45,2986.49,2964,2977.17,200914896
2010-04-13,2962.32,2974.86,2953.81,2971.61,192567904
2010-04-14,2985.21,3022.64,2985.21,3019.74,346496512
2010-04-15,3032.03,3037.97,3016.07,3016.94,302575008
2010-04-16,3022.77,3022.77,2997.71,3007.19,280463104
2010-04-19,2975.88,2975.88,2943.5,2960.93,256760000
2010-04-20,2977.47,2983.2,2962.35,2981.37,197256496
2010-04-21,2988.46,2996.42,2967.65,2967.65,299615808
2010-04-22,2958.43,2983.78,2951.13,2980.69,266680496
2010-04-23,2973.33,2988.49,2968.47,2988.49,231528496
2010-04-26,2992.7,3007.2,2991.75,3002.62,207288608
2010-04-27,2988.49,2995.03,2979.62,2991.68,264296304
2010-04-28,2948.66,2956.98,2932.04,2932.04,356146688
2010-04-29,2943.62,2967.34,2941.33,2959.01,511468608
2010-04-30,2973.49,2984.43,2965.43,2974.61,502135008
2010-05-03,2956.17,2959.19,2942.27,2944.22,275878592
2010-05-04,2958,2959.7,2901.18,2901.18,308346208
2010-05-05,2863.27,2889.9,2856.4,2860.31,492295904
2010-05-06,2844.92,2848.62,2812.65,2839.65,520889888
2010-05-07,2779.06,2825.69,2775.2,2821.11,516186208
2010-05-10,2829.04,2888.21,2819.61,2880.48,479014208
2010-05-11,2888.56,2899.19,2847.07,2857.67,445025088
2010-05-12,2860.32,2882.74,2848.13,2880.33,535709504
2010-05-13,2897.69,2897.69,2865.9,2867.92,477517312
2010-05-14,2855.98,2876.07,2850.31,2855.21,427992800
2010-05-17,2841.16,2841.52,2812.75,2833.7,392816192
2010-05-18,2837.39,2847.31,2823.2,2844.35,271186400
2010-05-19,2806.19,2815.66,2774.54,2774.54,472135296
2010-05-20,2778.27,2788.22,2735.77,2753.51,482689408
2010-05-21,2695.51,2718.5,2676.5,2701.2,485689216
2010-05-24,2704.85,2748.08,2703.77,2723.87,302068512
2010-05-25,2694.38,2701.68,2648.15,2650.61,429761088
2010-05-26,2678.43,2718.96,2673.61,2696.03,595197568
2010-05-27,2696.79,2747.67,2681.12,2739.7,561941312
2010-05-31,2761.26,2769.39,2750.06,2752.61,516318016
2010-06-01,2741.67,2745,2712.63,2715.44,344442688
2010-06-02,2711.13,2741.42,2710.8,2727.57,287246208
2010-06-03,2765.9,2793.59,2763.32,2793.47,349186112
2010-06-04,2786.53,2821.83,2778.5,2806.51,208069200
2010-06-07,2736.67,2765.06,2726.8,2751.88,238659008
2010-06-08,2752.43,2772.65,2746.61,2746.61,275356512
2010-06-09,2744.02,2766.3,2740.69,2745.8,277231200
2010-06-10,2752.37,2779.58,2750.29,2779.58,166360496
2010-06-11,2803.62,2806.31,2787,2796.3,193502496
2010-06-14,2804.29,2819.1,2801.19,2818.07,185416992
2010-06-15,2813.09,2826.48,2808.52,2818.21,388615616
2010-06-16,2843.65,2857.86,2840.12,2846.94,327986208
2010-06-17,2848.46,2856.12,2833.85,2843.95,222332800
2010-06-18,2853.01,2854.99,2833.4,2833.4,175888896
2010-06-21,2862.77,2890.09,2860.76,2885.64,386518304
