Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_Volume
2000-01-04,1726.21,1744.16,1710.34,1717.47,285884448
2000-01-05,1709.57,1709.57,1612.91,1651.84,552808896
2000-01-06,1654.14,1657.77,1609.3,1609.59,574027328
2000-01-07,1607.33,1609.22,1585.8,1599.01,547345600
2000-01-11,1607.12,1679.71,1607.12,1678.82,639874944
2000-01-12,1673.1,1673.1,1656.24,1656.92,608471936
2000-01-13,1653.11,1658.66,1650.67,1657.97,676377216
2000-01-14,1664.25,1677.12,1635.47,1648.24,855415040
2000-01-17,1655.18,1685.97,1655.18,1681.97,759902464
2000-01-18,1681.86,1681.86,1664.21,1665.84,681227968
2000-01-19,1661.53,1661.53,1627.5,1631.28,561045760
2000-01-20,1631.68,1645.81,1625.16,1633.11,600403904
2000-01-21,1634.08,1636.33,1615.85,1627.14,642413760
2000-01-24,1627.94,1647.96,1626.56,1647.96,624055680
2000-01-25,1642.6,1653.39,1627.06,1632.57,583889408
2000-01-26,1638.28,1664.43,1638.28,1664.09,546586176
2000-01-27,1666.68,1687.11,1665.7,1685.9,566539008
2000-01-28,1692.26,1714.27,1692.26,1702.61,605183040
2000-01-31,1699.68,1721.96,1691.18,1707.96,510404160
2000-02-01,1710.52,1712.84,1681.24,1697.15,578284352
2000-02-02,1705.02,1733.49,1705.02,1711.86,648004864
2000-02-03,1714.1,1732,1714.1,1729.48,624921792
2000-02-04,1734.14,1752.01,1731.14,1741.22,709835584
2000-02-07,1745.52,1757.95,1740.37,1754.78,635547584
2000-02-08,1756.64,1756.64,1735.17,1737.55,672655168
2000-02-09,1742.65,1755.63,1741.18,1747.83,719264704
2000-02-10,1741.34,1741.34,1722.61,1729.47,844494848
2000-02-14,1727.34,1727.91,1713.58,1717.41,778470016
2000-02-15,1721.2,1737.07,1683.58,1690.14,814911232
2000-02-16,1690.01,1696.1,1660.36,1691.12,741051264
2000-02-17,1696.04,1717.11,1688.35,1717.11,720100672
2000-02-18,1724.46,1726.31,1713.35,1719.77,658640512
2000-02-21,1714.33,1714.33,1680.72,1680.72,602877760
2000-02-22,1682.77,1690.45,1643.66,1644.59,648210496
2000-02-23,1648.12,1667.24,1644.12,1667.24,669557952
2000-02-24,1676.29,1704.18,1676.29,1690.05,592572992
2000-02-25,1694.23,1724.5,1693.6,1724.5,698228416
2000-02-28,1725.92,1743.28,1722.29,1728.44,650388928
2000-02-29,1726.89,1729.28,1711.32,1718.94,704225856
2000-03-01,1724.81,1738.88,1716.81,1725.24,826707328
2000-03-02,1726.9,1731.81,1712.72,1718.48,797727296
2000-03-03,1715.65,1715.65,1686.49,1686.49,714090112
2000-03-06,1695.18,1717.97,1645.76,1649.83,669541696
2000-03-07,1648.87,1665.53,1632.51,1665.53,691911488
2000-03-08,1657.62,1662.48,1644.75,1661.14,632838720
2000-03-09,1659.81,1666.83,1639.7,1643.77,710013248
2000-03-10,1643.2,1662.59,1624.48,1633.3,1491081984
2000-03-13,1629.92,1629.92,1552.32,1558.15,849201024
2000-03-14,1559.1,1589.79,1557.25,1581.97,692102208
2000-03-15,1581.93,1605.43,1568.97,1605.43,623422464
2000-03-16,1605.86,1645.57,1601.79,1645.57,650958528
2000-03-17,1653.23,1674.22,1653.23,1674.22,732132544
2000-03-21,1675.01,1675.01,1660.53,1672.55,646650944
2000-03-22,1672.54,1675.6,1651.34,1658.32,753391680
2000-03-23,1658.85,1663.6,1635.16,1651.55,623626560
2000-03-24,1652.76,1657.83,1633.76,1640.6,679447616
2000-03-27,1643.41,1657.71,1632.77,1653.83,752615936
2000-03-28,1655.04,1683.23,1650.49,1680.76,517047360
2000-03-29,1686.23,1742.13,1686.23,1732.84,611903744
2000-03-30,1736.35,1751.35,1712.45,1712.45,561006976
2000-03-31,1707.58,1728.64,1699.18,1705.94,507195200
2000-04-03,1702.55,1735.14,1699.64,1732.45,690781504
2000-04-04,1732.69,1736.56,1712.63,1714.29,736559040
2000-04-05,1709.13,1711.19,1680.83,1695.05,738159616
2000-04-06,1693.95,1698.79,1653.26,1657.68,671652928
2000-04-07,1659.93,1688,1659.93,1677.62,575699648
2000-04-10,1685.37,1721.26,1685.37,1716.74,509567904
2000-04-11,1712.4,1716.11,1700.66,1701.09,568230144
2000-04-12,1696.21,1706.34,1686.63,1706.34,673678784
2000-04-13,1699.33,1699.33,1647.85,1664.02,711507008
2000-04-14,1659.39,1669.18,1644.59,1653.7,677546368
2000-04-17,1650.41,1650.41,1511.6,1552.46,866872384
2000-04-18,1559.25,1609.11,1557.34,1596.4,744792512
2000-04-19,1600.44,1622.6,1596.44,1619.82,672367808
2000-04-20,1616.07,1642.63,1603.87,1629,686301824
2000-04-21,1633.32,1660.07,1613.33,1634.12,1108202112
2000-04-24,1637.08,1675.52,1637.08,1660.81,651005568
2000-04-25,1661.24,1672.92,1654.46,1665.28,531680736
2000-04-26,1671.53,1678.54,1653.11,1667.89,539943360
2000-04-27,1667.52,1667.52,1644.22,1644.22,532586112
2000-04-28,1648.92,1663.28,1646.77,1648.87,599274688
2000-05-01,1652.08,1695.23,1652.08,1695.23,533017952
2000-05-02,1701.48,1712.3,1701.48,1702.58,511369600
2000-05-08,1706.58,1716.44,1696.02,1696.52,491283776
2000-05-09,1690.53,1690.53,1663.7,1669.14,498306592
2000-05-10,1662.28,1663.56,1626.1,1659.86,545747072
2000-05-11,1651.29,1651.29,1593.27,1600.73,572913408
2000-05-12,1608.55,1637.59,1608.55,1630.49,706995520
2000-05-15,1633.2,1633.69,1621.44,1627.35,572427584
2000-05-16,1630.2,1646.59,1625.35,1643.07,673635840
2000-05-17,1649.59,1658.21,1634.48,1636.45,644786176
